feature,shap_importance,compartment,feature_type
Cytoplasm_Texture_SumVariance_AGP_3_00_256,0.0011224941802447574,Cytoplasm,Texture
Nuclei_Texture_SumAverage_AGP_3_03_256,0.0011223392815476732,Nuclei,Texture
Nuclei_Intensity_MeanIntensity_DNA,0.0011220950058330864,Nuclei,Intensity
Nuclei_Correlation_K_Mito_DNA,0.0011217877386142001,Nuclei,Correlation
Cells_Texture_DifferenceVariance_AGP_10_00_256,0.0011212872597025124,Cells,Texture
Cells_Texture_DifferenceVariance_ER_3_00_256,0.0011203090596947213,Cells,Texture
Nuclei_Texture_Contrast_RNA_3_02_256,0.001117377583707691,Nuclei,Texture
Nuclei_Texture_InverseDifferenceMoment_AGP_3_03_256,0.0011170710182019305,Nuclei,Texture
Cytoplasm_RadialDistribution_RadialCV_mito_tubeness_13of20,0.0011170581162852093,Cytoplasm,RadialDistribution
Cytoplasm_AreaShape_Zernike_1_1,0.0011169333692045516,Cytoplasm,AreaShape
Cytoplasm_Texture_InfoMeas2_ER_10_03_256,0.0011164335968870936,Cytoplasm,Texture
Cells_Intensity_MADIntensity_DNA,0.0011163508305567608,Cells,Intensity
Nuclei_AreaShape_Zernike_5_1,0.001115475975890742,Nuclei,AreaShape
Cells_Texture_Variance_Mito_5_00_256,0.0011153135989931278,Cells,Texture
Cells_Texture_SumAverage_Mito_3_01_256,0.0011149846036615989,Cells,Texture
Cells_Texture_InverseDifferenceMoment_ER_5_01_256,0.001114603423432397,Cells,Texture
Cytoplasm_Texture_SumEntropy_ER_3_01_256,0.0011140449037182927,Cytoplasm,Texture
Cytoplasm_Texture_InfoMeas2_AGP_5_03_256,0.001113911146556867,Cytoplasm,Texture
Cytoplasm_Texture_DifferenceEntropy_RNA_5_03_256,0.001113733829656017,Cytoplasm,Texture
Cells_Texture_DifferenceEntropy_AGP_5_01_256,0.0011125840454938693,Cells,Texture
Cytoplasm_Texture_SumVariance_AGP_3_01_256,0.0011123610928734707,Cytoplasm,Texture
Cells_Texture_InfoMeas2_ER_5_01_256,0.0011123105686419877,Cells,Texture
Cytoplasm_Granularity_8_ER,0.0011121390568743143,Cytoplasm,Granularity
Nuclei_Texture_InfoMeas2_DNA_3_00_256,0.0011117472042990683,Nuclei,Texture
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_14of20,0.0011116587677809419,Cytoplasm,RadialDistribution
Nuclei_Intensity_MedianIntensity_DNA,0.001111528190387097,Nuclei,Intensity
Nuclei_Texture_InfoMeas1_Mito_10_02_256,0.001111112706572125,Nuclei,Texture
Nuclei_Granularity_8_DNA,0.0011109643135419642,Nuclei,Granularity
Cells_Texture_Variance_Mito_10_01_256,0.001110843031030007,Cells,Texture
Cells_Texture_SumAverage_ER_3_00_256,0.0011095184586598146,Cells,Texture
Cytoplasm_Texture_Correlation_RNA_10_00_256,0.0011095131815968022,Cytoplasm,Texture
Nuclei_Texture_SumAverage_AGP_3_02_256,0.0011091810342407729,Nuclei,Texture
Cells_Texture_SumAverage_Mito_5_00_256,0.0011077915061131144,Cells,Texture
Cells_Texture_Contrast_Mito_3_01_256,0.0011072433823781987,Cells,Texture
Cytoplasm_Texture_InfoMeas2_AGP_3_02_256,0.0011066281274854971,Cytoplasm,Texture
Cells_Texture_SumAverage_AGP_10_03_256,0.0011035828327164512,Cells,Texture
Cytoplasm_Texture_DifferenceVariance_AGP_5_00_256,0.0011034367607940761,Cytoplasm,Texture
Nuclei_Texture_Correlation_ER_3_01_256,0.0011028159091022514,Nuclei,Texture
Nuclei_Parent_NucleiIncludingEdges,0.0011017058259903934,Nuclei,Parent
Cytoplasm_Texture_InfoMeas1_AGP_3_00_256,0.0011005329799029693,Cytoplasm,Texture
Cells_AreaShape_Center_X,0.0011004427175066666,Cells,AreaShape
Nuclei_Texture_SumVariance_AGP_10_03_256,0.0011003391107130612,Nuclei,Texture
Nuclei_Texture_SumAverage_AGP_3_01_256,0.001099730865420757,Nuclei,Texture
Nuclei_Texture_SumEntropy_ER_3_00_256,0.0010994301042644241,Nuclei,Texture
Cells_Texture_SumAverage_Mito_5_01_256,0.0010986859106092847,Cells,Texture
Nuclei_AreaShape_Zernike_9_7,0.0010985490357571896,Nuclei,AreaShape
Cells_RadialDistribution_FracAtD_ER_4of4,0.0010982070506491124,Cells,RadialDistribution
Cells_Texture_SumAverage_AGP_3_03_256,0.0010969004305453772,Cells,Texture
Nuclei_Texture_Correlation_RNA_10_01_256,0.0010965113726904617,Nuclei,Texture
Cells_Texture_SumVariance_Mito_5_03_256,0.0010964236871508807,Cells,Texture
Cells_Texture_DifferenceVariance_ER_3_02_256,0.0010956037947731341,Cells,Texture
Nuclei_Intensity_MADIntensity_DNA,0.0010952483305248148,Nuclei,Intensity
Cytoplasm_Texture_DifferenceEntropy_ER_10_03_256,0.0010948796722719375,Cytoplasm,Texture
Cells_Texture_SumAverage_AGP_10_00_256,0.0010942824899497542,Cells,Texture
Nuclei_Texture_InverseDifferenceMoment_AGP_5_00_256,0.0010940810266012184,Nuclei,Texture
Nuclei_Texture_DifferenceVariance_RNA_5_01_256,0.001093838257477598,Nuclei,Texture
Cytoplasm_Texture_InfoMeas1_ER_3_00_256,0.001093058363427742,Cytoplasm,Texture
Cells_RadialDistribution_MeanFrac_mito_tubeness_9of16,0.0010927457742582192,Cells,RadialDistribution
Nuclei_Texture_Contrast_AGP_5_03_256,0.0010926917040965886,Nuclei,Texture
Cells_Texture_Variance_Mito_3_01_256,0.0010926829597026101,Cells,Texture
Nuclei_Texture_SumEntropy_ER_10_02_256,0.0010923459272349386,Nuclei,Texture
Nuclei_Texture_InverseDifferenceMoment_ER_3_01_256,0.0010922758731716645,Nuclei,Texture
Cytoplasm_AreaShape_Center_X,0.0010921166687798438,Cytoplasm,AreaShape
Nuclei_Location_MaxIntensity_X_Mito,0.0010918945675283404,Nuclei,Location
Nuclei_Texture_Contrast_RNA_3_00_256,0.0010913484979028,Nuclei,Texture
Cells_Texture_Contrast_Mito_3_03_256,0.0010910147846360425,Cells,Texture
Nuclei_Location_CenterMassIntensity_X_RNA,0.0010899443852187168,Nuclei,Location
Cells_Texture_InfoMeas2_AGP_3_01_256,0.0010896890752025814,Cells,Texture
Nuclei_Texture_SumEntropy_Mito_10_02_256,0.0010893931491175732,Nuclei,Texture
Cells_AreaShape_MedianRadius,0.0010891399607005172,Cells,AreaShape
Cytoplasm_Texture_InfoMeas1_ER_3_03_256,0.0010889524835407168,Cytoplasm,Texture
Cells_Texture_Correlation_RNA_10_01_256,0.0010882827132666405,Cells,Texture
Nuclei_Texture_Entropy_RNA_5_00_256,0.001087559303884648,Nuclei,Texture
Nuclei_AreaShape_Zernike_4_4,0.0010870226010488945,Nuclei,AreaShape
Nuclei_Texture_DifferenceEntropy_RNA_5_01_256,0.0010866561242119132,Nuclei,Texture
Cytoplasm_RadialDistribution_MeanFrac_RNA_1of4,0.0010861375791539883,Cytoplasm,RadialDistribution
Cells_Texture_AngularSecondMoment_ER_10_01_256,0.0010852921589944995,Cells,Texture
Cytoplasm_Texture_DifferenceVariance_Mito_5_03_256,0.0010846786841908138,Cytoplasm,Texture
Cells_Texture_InfoMeas2_AGP_5_01_256,0.0010837907298108414,Cells,Texture
Cells_Texture_InfoMeas2_DNA_5_01_256,0.0010827379819446444,Cells,Texture
Cytoplasm_Granularity_6_Mito,0.0010819765388207867,Cytoplasm,Granularity
Cells_Texture_SumVariance_ER_10_01_256,0.0010818651666670575,Cells,Texture
Cells_Texture_SumAverage_ER_3_03_256,0.0010810455090242094,Cells,Texture
Cytoplasm_Texture_Entropy_RNA_5_01_256,0.0010809765947020164,Cytoplasm,Texture
Cytoplasm_Texture_SumVariance_Mito_3_02_256,0.0010793776377561568,Cytoplasm,Texture
Cells_Texture_Contrast_AGP_3_01_256,0.0010788616021909546,Cells,Texture
Nuclei_Texture_InverseDifferenceMoment_Mito_3_00_256,0.0010779274146196778,Nuclei,Texture
Cytoplasm_Texture_Correlation_AGP_3_03_256,0.0010774641465312535,Cytoplasm,Texture
Cells_Granularity_1_DNA,0.0010754643076922679,Cells,Granularity
Cytoplasm_Texture_Correlation_RNA_5_03_256,0.0010754607822634301,Cytoplasm,Texture
Nuclei_Texture_SumVariance_RNA_10_03_256,0.0010751330608660022,Nuclei,Texture
Nuclei_Texture_SumEntropy_ER_5_03_256,0.0010749170434950627,Nuclei,Texture
Nuclei_Texture_SumEntropy_ER_10_00_256,0.0010748888627962775,Nuclei,Texture
Cells_AreaShape_Zernike_5_3,0.0010747873816944775,Cells,AreaShape
Nuclei_RadialDistribution_RadialCV_Mito_3of4,0.0010742471167447677,Nuclei,RadialDistribution
Cells_Granularity_8_DNA,0.0010741526712243804,Cells,Granularity
Nuclei_Texture_Correlation_DNA_5_00_256,0.0010740140728622853,Nuclei,Texture
Cells_Texture_Correlation_DNA_5_02_256,0.0010726150751582152,Cells,Texture
Nuclei_Texture_InfoMeas1_Mito_3_02_256,0.001072596767615843,Nuclei,Texture
Cytoplasm_Correlation_RWC_ER_Mito,0.001072388196137451,Cytoplasm,Correlation
Cytoplasm_Intensity_MassDisplacement_Mito,0.001072379027266704,Cytoplasm,Intensity
Nuclei_Granularity_11_AGP,0.0010702317626003475,Nuclei,Granularity
Cells_Intensity_MeanIntensity_Mito,0.0010697063503058806,Cells,Intensity
Cells_Texture_InfoMeas2_Mito_5_02_256,0.0010696631676895712,Cells,Texture
Cytoplasm_Texture_Contrast_Mito_3_00_256,0.001069360246736843,Cytoplasm,Texture
Cytoplasm_Intensity_MADIntensity_ER,0.0010692761113023153,Cytoplasm,Intensity
Nuclei_Correlation_Correlation_AGP_ER,0.0010678078322312753,Nuclei,Correlation
Cytoplasm_Texture_InfoMeas1_RNA_3_03_256,0.0010661737398004335,Cytoplasm,Texture
Nuclei_Texture_Correlation_AGP_10_02_256,0.0010657402784064677,Nuclei,Texture
Nuclei_Texture_Correlation_ER_3_00_256,0.0010652064103851445,Nuclei,Texture
Nuclei_Texture_DifferenceEntropy_DNA_3_00_256,0.0010650904696409011,Nuclei,Texture
Cytoplasm_Texture_InfoMeas2_ER_5_01_256,0.0010649929249893831,Cytoplasm,Texture
Cells_Texture_InfoMeas2_AGP_5_02_256,0.0010647331186555676,Cells,Texture
Cytoplasm_Texture_SumVariance_Mito_5_03_256,0.0010641273980685842,Cytoplasm,Texture
Cytoplasm_Texture_DifferenceVariance_AGP_10_00_256,0.0010626677210114263,Cytoplasm,Texture
Cells_Texture_InfoMeas1_DNA_10_00_256,0.0010616926801048977,Cells,Texture
Nuclei_AreaShape_Area,0.001060356364677578,Nuclei,AreaShape
Cells_Texture_Contrast_DNA_10_00_256,0.0010602559258092827,Cells,Texture
Nuclei_Texture_InfoMeas1_ER_5_02_256,0.0010602137695371182,Nuclei,Texture
Cells_RadialDistribution_MeanFrac_mito_tubeness_11of20,0.001059635586373458,Cells,RadialDistribution
Cells_Texture_DifferenceVariance_Mito_3_01_256,0.0010590644823553572,Cells,Texture
Cytoplasm_Intensity_MaxIntensityEdge_AGP,0.0010586459601212741,Cytoplasm,Intensity
Cells_Texture_DifferenceVariance_Mito_10_02_256,0.0010580004026399235,Cells,Texture
Cells_Texture_SumVariance_ER_10_02_256,0.0010576686374653426,Cells,Texture
Cytoplasm_Texture_InfoMeas2_DNA_5_03_256,0.0010557774149596558,Cytoplasm,Texture
Nuclei_Texture_SumVariance_ER_10_03_256,0.0010530812097665277,Nuclei,Texture
Nuclei_Texture_AngularSecondMoment_ER_3_02_256,0.0010526516405713795,Nuclei,Texture
Nuclei_Texture_DifferenceVariance_RNA_5_00_256,0.0010520180082533312,Nuclei,Texture
Cytoplasm_Intensity_StdIntensityEdge_Mito,0.0010517985362340759,Cytoplasm,Intensity
Cells_Texture_DifferenceEntropy_AGP_10_02_256,0.0010515736149058544,Cells,Texture
Nuclei_Texture_DifferenceEntropy_RNA_3_00_256,0.0010507111811539614,Nuclei,Texture
Cells_Texture_Correlation_DNA_3_03_256,0.0010503571990037536,Cells,Texture
Cytoplasm_Texture_InfoMeas2_DNA_5_00_256,0.0010502709138531178,Cytoplasm,Texture
Cytoplasm_Texture_SumEntropy_Mito_3_02_256,0.0010498573472328384,Cytoplasm,Texture
Cytoplasm_Texture_AngularSecondMoment_RNA_5_01_256,0.0010495736833412853,Cytoplasm,Texture
Cells_Texture_Contrast_Mito_5_01_256,0.0010491846803753495,Cells,Texture
Nuclei_Texture_InfoMeas1_Mito_5_03_256,0.0010480159486581085,Nuclei,Texture
Cells_Texture_DifferenceEntropy_ER_5_03_256,0.0010477151427455414,Cells,Texture
Nuclei_Texture_InfoMeas1_AGP_5_02_256,0.0010456449577239775,Nuclei,Texture
Cells_Intensity_MeanIntensity_ER,0.0010443399985783637,Cells,Intensity
Cytoplasm_Correlation_K_DNA_AGP,0.00104392576445077,Cytoplasm,Correlation
Cells_AreaShape_Zernike_2_0,0.0010431674294470992,Cells,AreaShape
Nuclei_Texture_Variance_AGP_3_03_256,0.0010412059065285056,Nuclei,Texture
Nuclei_Texture_InfoMeas1_DNA_10_00_256,0.0010411789111913095,Nuclei,Texture
Nuclei_Texture_Variance_AGP_5_03_256,0.0010403201233982276,Nuclei,Texture
Cytoplasm_Intensity_MaxIntensityEdge_DNA,0.0010399714280785182,Cytoplasm,Intensity
Cells_Texture_SumEntropy_ER_10_00_256,0.0010393693352320301,Cells,Texture
Cytoplasm_Texture_DifferenceVariance_RNA_5_03_256,0.0010386370998175412,Cytoplasm,Texture
Cells_Texture_Variance_Mito_10_02_256,0.0010361452751021715,Cells,Texture
Nuclei_AreaShape_Zernike_9_5,0.0010343074534824024,Nuclei,AreaShape
Cytoplasm_RadialDistribution_RadialCV_RNA_4of4,0.0010316358326339728,Cytoplasm,RadialDistribution
Cells_Texture_Contrast_DNA_5_01_256,0.0010300555113644805,Cells,Texture
Cells_Texture_Variance_ER_3_02_256,0.0010294265782126136,Cells,Texture
Nuclei_AreaShape_MeanRadius,0.0010289311690160373,Nuclei,AreaShape
Cytoplasm_Texture_SumVariance_AGP_3_02_256,0.0010284917667533072,Cytoplasm,Texture
Cells_AreaShape_Zernike_4_0,0.0010283942964049077,Cells,AreaShape
Nuclei_Texture_SumEntropy_RNA_5_03_256,0.0010248750687346078,Nuclei,Texture
Cells_Texture_DifferenceEntropy_RNA_3_00_256,0.0010236055741136495,Cells,Texture
Nuclei_Correlation_Correlation_ER_Mito,0.001022474742146317,Nuclei,Correlation
Cytoplasm_AreaShape_EulerNumber,0.001021725273107482,Cytoplasm,AreaShape
Cytoplasm_Texture_InverseDifferenceMoment_RNA_5_01_256,0.0010214659450152146,Cytoplasm,Texture
Cells_Texture_InfoMeas1_RNA_3_03_256,0.0010184434150037954,Cells,Texture
Cytoplasm_Texture_DifferenceVariance_RNA_5_01_256,0.0010183946330029616,Cytoplasm,Texture
Cytoplasm_Texture_Entropy_ER_10_03_256,0.0010179415300340874,Cytoplasm,Texture
Cells_Texture_SumVariance_Mito_3_03_256,0.001016615115809795,Cells,Texture
Cytoplasm_Texture_SumEntropy_Mito_3_03_256,0.0010165736349673743,Cytoplasm,Texture
Cytoplasm_Texture_DifferenceEntropy_AGP_3_02_256,0.0010165535807235367,Cytoplasm,Texture
Cytoplasm_Granularity_13_Mito,0.001015840662418798,Cytoplasm,Granularity
Cytoplasm_Texture_InfoMeas2_RNA_5_01_256,0.0010147051313106204,Cytoplasm,Texture
Cells_Texture_InverseDifferenceMoment_ER_5_00_256,0.0010142112341626282,Cells,Texture
Nuclei_Texture_SumEntropy_AGP_10_00_256,0.0010125202974528033,Nuclei,Texture
Nuclei_Texture_DifferenceVariance_RNA_3_03_256,0.0010119075071842027,Nuclei,Texture
Nuclei_Granularity_10_ER,0.0010115217188222557,Nuclei,Granularity
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_11of16,0.0010113279997262582,Cytoplasm,RadialDistribution
Cytoplasm_Texture_InfoMeas2_RNA_10_01_256,0.001011282541600979,Cytoplasm,Texture
Cytoplasm_Texture_SumEntropy_AGP_5_00_256,0.00101121757295914,Cytoplasm,Texture
Nuclei_Location_MaxIntensity_X_RNA,0.0010112017450566262,Nuclei,Location
Nuclei_RadialDistribution_FracAtD_Mito_1of4,0.0010107086819825131,Nuclei,RadialDistribution
Cytoplasm_Texture_SumEntropy_ER_10_02_256,0.001010388756201012,Cytoplasm,Texture
Cells_Correlation_K_AGP_RNA,0.0010097381314361493,Cells,Correlation
Nuclei_Intensity_StdIntensityEdge_ER,0.0010085639116531248,Nuclei,Intensity
Cytoplasm_Intensity_IntegratedIntensity_ER,0.0010075043142361599,Cytoplasm,Intensity
Cytoplasm_Correlation_Correlation_DNA_ER,0.0010069495717107203,Cytoplasm,Correlation
Nuclei_Texture_Contrast_RNA_3_01_256,0.0010068561680756309,Nuclei,Texture
Cells_Texture_InverseDifferenceMoment_AGP_5_03_256,0.0010051915363702131,Cells,Texture
Nuclei_AreaShape_MinFeretDiameter,0.0010019376608098745,Nuclei,AreaShape
Cytoplasm_Correlation_RWC_Mito_DNA,0.0010019200964805869,Cytoplasm,Correlation
Cells_Texture_DifferenceVariance_AGP_3_03_256,0.0009991861456027046,Cells,Texture
Cytoplasm_Texture_DifferenceEntropy_AGP_5_03_256,0.0009987300331236579,Cytoplasm,Texture
Cytoplasm_Texture_InverseDifferenceMoment_AGP_3_00_256,0.0009977309458034662,Cytoplasm,Texture
Cells_Texture_Contrast_RNA_3_01_256,0.0009971486846006882,Cells,Texture
Nuclei_Granularity_14_ER,0.0009969775291886304,Nuclei,Granularity
Nuclei_Texture_SumEntropy_RNA_5_01_256,0.0009942242796907002,Nuclei,Texture
Cells_AreaShape_Zernike_3_1,0.0009931952100006517,Cells,AreaShape
Cells_Texture_Contrast_ER_10_02_256,0.000993182564889139,Cells,Texture
Nuclei_AreaShape_FormFactor,0.0009925881776143798,Nuclei,AreaShape
Cells_Texture_AngularSecondMoment_ER_3_00_256,0.000992535066720198,Cells,Texture
Nuclei_Texture_InfoMeas2_RNA_5_02_256,0.000992389849798201,Nuclei,Texture
Cells_Texture_SumAverage_AGP_5_01_256,0.000992194965078852,Cells,Texture
Cytoplasm_Texture_Variance_DNA_3_02_256,0.0009916738780105204,Cytoplasm,Texture
Cytoplasm_Texture_InverseDifferenceMoment_ER_10_00_256,0.0009911943927838657,Cytoplasm,Texture
Nuclei_Correlation_K_ER_RNA,0.0009904966171598061,Nuclei,Correlation
Cells_Intensity_LowerQuartileIntensity_DNA,0.0009901157262863437,Cells,Intensity
Nuclei_Intensity_MaxIntensity_AGP,0.0009896374522993159,Nuclei,Intensity
Nuclei_AreaShape_Zernike_8_8,0.0009891713756067994,Nuclei,AreaShape
Cells_Granularity_6_DNA,0.000988517183910257,Cells,Granularity
Nuclei_Texture_DifferenceEntropy_RNA_3_01_256,0.0009872339987902835,Nuclei,Texture
Cells_RadialDistribution_RadialCV_mito_tubeness_2of16,0.000985666807570981,Cells,RadialDistribution
Cytoplasm_Texture_AngularSecondMoment_AGP_3_01_256,0.0009851867768780461,Cytoplasm,Texture
Cells_Texture_Correlation_RNA_5_01_256,0.0009837931716694065,Cells,Texture
Nuclei_Texture_DifferenceEntropy_Mito_10_03_256,0.0009831814998155356,Nuclei,Texture
Cells_Texture_InfoMeas1_Mito_5_03_256,0.0009831545301212177,Cells,Texture
Cells_RadialDistribution_RadialCV_DNA_3of4,0.0009825947893867643,Cells,RadialDistribution
Nuclei_Texture_AngularSecondMoment_RNA_10_02_256,0.000981982306064505,Nuclei,Texture
Cytoplasm_Texture_DifferenceEntropy_AGP_5_00_256,0.0009817315053325208,Cytoplasm,Texture
Cells_Texture_Variance_Mito_3_00_256,0.000981704599875489,Cells,Texture
Nuclei_Texture_SumAverage_AGP_5_00_256,0.0009813432873748491,Nuclei,Texture
Cytoplasm_Intensity_MaxIntensity_AGP,0.0009810351346504831,Cytoplasm,Intensity
Cytoplasm_Texture_SumEntropy_Mito_5_02_256,0.000980202701435441,Cytoplasm,Texture
Cytoplasm_Texture_DifferenceEntropy_RNA_5_00_256,0.0009784836817250055,Cytoplasm,Texture
Nuclei_Intensity_MaxIntensityEdge_Mito,0.000978179668066202,Nuclei,Intensity
Cells_Texture_SumEntropy_Mito_10_01_256,0.0009768888062103543,Cells,Texture
Nuclei_Texture_InfoMeas1_RNA_3_03_256,0.0009763111807530679,Nuclei,Texture
Nuclei_Texture_Contrast_RNA_3_03_256,0.0009761294253257802,Nuclei,Texture
Cytoplasm_Texture_InfoMeas2_Mito_5_00_256,0.0009758329962824063,Cytoplasm,Texture
Nuclei_Texture_InverseDifferenceMoment_AGP_5_02_256,0.0009758238305637081,Nuclei,Texture
Nuclei_Correlation_K_Mito_AGP,0.0009754686051486975,Nuclei,Correlation
Nuclei_Texture_InfoMeas2_RNA_3_01_256,0.0009745828825855694,Nuclei,Texture
Cytoplasm_RadialDistribution_MeanFrac_mito_tubeness_17of20,0.0009729629810109535,Cytoplasm,RadialDistribution
Cytoplasm_Texture_SumVariance_Mito_3_03_256,0.0009728089169975971,Cytoplasm,Texture
Cells_Texture_DifferenceVariance_Mito_5_01_256,0.0009725319377009458,Cells,Texture
Cells_Intensity_MaxIntensityEdge_DNA,0.0009723522691326383,Cells,Intensity
Cytoplasm_Texture_Variance_ER_10_03_256,0.0009716706144328262,Cytoplasm,Texture
Cells_Intensity_MaxIntensityEdge_Mito,0.0009711226720069784,Cells,Intensity
Nuclei_Intensity_LowerQuartileIntensity_Mito,0.0009693791151013492,Nuclei,Intensity
Cytoplasm_Intensity_MADIntensity_Mito,0.0009675480087477288,Cytoplasm,Intensity
Cells_Texture_DifferenceVariance_AGP_10_01_256,0.0009674541667741973,Cells,Texture
Nuclei_Correlation_K_DNA_Mito,0.000966963180206741,Nuclei,Correlation
Cells_Texture_SumVariance_Mito_10_02_256,0.000966728393208801,Cells,Texture
Cells_Texture_SumVariance_Mito_10_03_256,0.0009666300388822232,Cells,Texture
Nuclei_Texture_Entropy_RNA_3_02_256,0.0009661931107569087,Nuclei,Texture
Cells_Texture_InfoMeas1_DNA_3_00_256,0.0009659700111686626,Cells,Texture
Cytoplasm_Texture_InfoMeas1_DNA_3_02_256,0.0009649467727129897,Cytoplasm,Texture
Cells_Texture_Contrast_Mito_5_03_256,0.0009645114593773282,Cells,Texture
Nuclei_Granularity_5_RNA,0.0009642263446221478,Nuclei,Granularity
Cells_Texture_SumVariance_ER_5_00_256,0.0009640053909450736,Cells,Texture
Cytoplasm_Texture_SumVariance_Mito_5_02_256,0.0009627971374876714,Cytoplasm,Texture
Cells_Texture_InverseDifferenceMoment_ER_10_03_256,0.0009625614937197367,Cells,Texture
Nuclei_Correlation_K_DNA_RNA,0.000962301454003734,Nuclei,Correlation
Cells_Texture_InfoMeas1_Mito_3_03_256,0.0009613995282662862,Cells,Texture
Nuclei_Granularity_13_RNA,0.0009613442492004002,Nuclei,Granularity
Cytoplasm_RadialDistribution_MeanFrac_mito_tubeness_15of20,0.0009608122822516764,Cytoplasm,RadialDistribution
Cells_Texture_DifferenceEntropy_AGP_10_01_256,0.0009606977244298573,Cells,Texture
Cells_Texture_InverseDifferenceMoment_ER_3_02_256,0.000960491125203719,Cells,Texture
Cytoplasm_Texture_Variance_AGP_3_01_256,0.0009590253651757458,Cytoplasm,Texture
Cytoplasm_Texture_SumVariance_AGP_5_01_256,0.0009589189538798694,Cytoplasm,Texture
Nuclei_AreaShape_MajorAxisLength,0.0009588841890893361,Nuclei,AreaShape
Nuclei_Texture_Contrast_ER_5_02_256,0.0009574655740646319,Nuclei,Texture
Nuclei_Texture_InfoMeas2_Mito_3_00_256,0.0009563568276124508,Nuclei,Texture
Nuclei_RadialDistribution_RadialCV_AGP_4of4,0.0009561972553562116,Nuclei,RadialDistribution
Nuclei_Texture_SumVariance_AGP_10_01_256,0.0009561867930441232,Nuclei,Texture
Cytoplasm_Texture_Correlation_RNA_3_02_256,0.0009560924229867851,Cytoplasm,Texture
Cells_Texture_SumAverage_ER_3_01_256,0.0009544323171095519,Cells,Texture
Nuclei_Texture_SumEntropy_Mito_10_03_256,0.0009541910778092902,Nuclei,Texture
Nuclei_Texture_DifferenceEntropy_ER_3_00_256,0.0009536952886589591,Nuclei,Texture
Cells_AreaShape_Zernike_6_2,0.0009520192419378353,Cells,AreaShape
Cytoplasm_Texture_SumEntropy_DNA_5_01_256,0.0009509501046964683,Cytoplasm,Texture
Cytoplasm_Texture_SumVariance_DNA_5_00_256,0.0009488631128767468,Cytoplasm,Texture
Cells_Texture_Contrast_AGP_5_02_256,0.0009484888854837793,Cells,Texture
Nuclei_AreaShape_Zernike_6_6,0.0009474960361694684,Nuclei,AreaShape
Nuclei_Intensity_IntegratedIntensity_AGP,0.0009469360908523024,Nuclei,Intensity
Cytoplasm_RadialDistribution_MeanFrac_mito_tubeness_20of20,0.000946072792929564,Cytoplasm,RadialDistribution
Nuclei_Texture_DifferenceEntropy_Mito_10_00_256,0.0009452040339289981,Nuclei,Texture
Cytoplasm_Granularity_4_DNA,0.0009448089985640503,Cytoplasm,Granularity
Nuclei_RadialDistribution_FracAtD_Mito_2of4,0.0009440645774221984,Nuclei,RadialDistribution
Cytoplasm_Texture_SumEntropy_AGP_3_03_256,0.0009436101580857732,Cytoplasm,Texture
Nuclei_Location_MaxIntensity_X_ER,0.0009434367837486337,Nuclei,Location
Cells_Texture_InfoMeas2_AGP_5_03_256,0.0009424516662433494,Cells,Texture
Nuclei_Texture_DifferenceVariance_Mito_10_03_256,0.0009419150175641075,Nuclei,Texture
Nuclei_Texture_DifferenceVariance_RNA_5_03_256,0.0009414500104100755,Nuclei,Texture
Cells_Texture_SumVariance_ER_5_01_256,0.0009383006100129673,Cells,Texture
Cells_Texture_Correlation_AGP_3_02_256,0.0009368447773158551,Cells,Texture
Nuclei_Texture_DifferenceVariance_Mito_3_03_256,0.0009363885210443966,Nuclei,Texture
Cytoplasm_Texture_SumVariance_ER_3_02_256,0.0009358582664858009,Cytoplasm,Texture
Cytoplasm_AreaShape_Zernike_9_5,0.0009357275904819419,Cytoplasm,AreaShape
Nuclei_Granularity_12_ER,0.000935040331860364,Nuclei,Granularity
Cells_Texture_Variance_Mito_3_03_256,0.0009350261079401077,Cells,Texture
Nuclei_Texture_SumVariance_ER_5_03_256,0.0009343949337133901,Nuclei,Texture
Nuclei_Texture_InfoMeas2_AGP_10_00_256,0.0009343477580737921,Nuclei,Texture
Cells_Texture_SumVariance_RNA_5_01_256,0.000934287597351613,Cells,Texture
Cytoplasm_Texture_SumVariance_DNA_3_03_256,0.0009325486180646944,Cytoplasm,Texture
Cytoplasm_Texture_Contrast_DNA_5_03_256,0.0009317401761654764,Cytoplasm,Texture
Cells_Texture_SumAverage_ER_10_03_256,0.0009306856860790243,Cells,Texture
Cells_Texture_Contrast_AGP_5_00_256,0.000929690670358728,Cells,Texture
Nuclei_Texture_InfoMeas2_RNA_5_03_256,0.0009290088108848847,Nuclei,Texture
Nuclei_Granularity_9_ER,0.0009285059244523706,Nuclei,Granularity
Cells_Texture_Contrast_DNA_5_00_256,0.0009279556885925087,Cells,Texture
Cells_Texture_DifferenceEntropy_ER_10_01_256,0.0009270835816849804,Cells,Texture
Nuclei_Texture_InfoMeas2_ER_10_03_256,0.0009268758172616539,Nuclei,Texture
Cells_Texture_SumAverage_AGP_10_01_256,0.0009268035394156219,Cells,Texture
Nuclei_Texture_AngularSecondMoment_RNA_5_02_256,0.0009267857373820984,Nuclei,Texture
Cells_AreaShape_MajorAxisLength,0.0009249025502140284,Cells,AreaShape
Nuclei_Texture_SumEntropy_RNA_3_01_256,0.0009228182286772478,Nuclei,Texture
Cells_Texture_InfoMeas1_RNA_3_02_256,0.0009226635180961499,Cells,Texture
