feature,shap_importance,compartment,feature_type
Cytoplasm_Texture_InfoMeas2_ER_5_01_256,0.000565131337672418,Cytoplasm,Texture
Cells_Texture_SumAverage_RNA_3_00_256,0.0005647082074632895,Cells,Texture
Cells_Texture_DifferenceVariance_ER_3_00_256,0.0005646607631635041,Cells,Texture
Nuclei_Texture_Entropy_Mito_10_01_256,0.0005645651791798757,Nuclei,Texture
Cells_Texture_SumEntropy_DNA_10_02_256,0.0005645173907266455,Cells,Texture
Cells_Texture_Contrast_Mito_5_01_256,0.0005645122392005371,Cells,Texture
Nuclei_Intensity_IntegratedIntensity_Mito,0.0005643338877780479,Nuclei,Intensity
Nuclei_Texture_InfoMeas2_DNA_3_00_256,0.0005639621494213185,Nuclei,Texture
Cells_Texture_Variance_ER_3_03_256,0.0005638822828223055,Cells,Texture
Cytoplasm_Texture_SumAverage_RNA_5_03_256,0.0005638177850206765,Cytoplasm,Texture
Cells_Correlation_K_RNA_ER,0.0005631705566713663,Cells,Correlation
Cytoplasm_Texture_DifferenceEntropy_Mito_3_03_256,0.0005628638010862882,Cytoplasm,Texture
Cytoplasm_Texture_Entropy_RNA_10_00_256,0.0005626378907982143,Cytoplasm,Texture
Cytoplasm_Texture_DifferenceVariance_RNA_3_01_256,0.0005625738053900672,Cytoplasm,Texture
Cells_Texture_SumVariance_AGP_3_02_256,0.0005616664088406001,Cells,Texture
Cells_Texture_AngularSecondMoment_RNA_10_01_256,0.000561368363114525,Cells,Texture
Cells_Texture_Contrast_AGP_5_01_256,0.0005609230846909798,Cells,Texture
Cells_Texture_InfoMeas1_ER_3_03_256,0.0005591505540165339,Cells,Texture
Cells_Texture_Variance_ER_3_00_256,0.0005588951406317781,Cells,Texture
Cells_Texture_DifferenceEntropy_ER_5_02_256,0.0005587327990323437,Cells,Texture
Cytoplasm_Texture_SumVariance_Mito_3_01_256,0.0005585424916755853,Cytoplasm,Texture
Cells_Texture_SumEntropy_ER_5_00_256,0.0005576982678985587,Cells,Texture
Cells_Texture_Contrast_RNA_3_02_256,0.000556597065962267,Cells,Texture
Cytoplasm_Texture_SumEntropy_RNA_3_03_256,0.0005561572382937032,Cytoplasm,Texture
Cells_Texture_Variance_ER_5_02_256,0.0005559942367134291,Cells,Texture
Cells_Texture_DifferenceVariance_RNA_3_03_256,0.000555633026664769,Cells,Texture
Cells_Texture_SumVariance_Mito_10_00_256,0.0005546911346303724,Cells,Texture
Cells_Texture_DifferenceVariance_RNA_3_01_256,0.0005542286174791603,Cells,Texture
Cytoplasm_Texture_Correlation_ER_10_02_256,0.000554171680341824,Cytoplasm,Texture
Cytoplasm_Texture_DifferenceVariance_RNA_3_03_256,0.0005541363880547578,Cytoplasm,Texture
Cells_Texture_DifferenceVariance_RNA_10_01_256,0.0005538158989156727,Cells,Texture
Nuclei_Texture_AngularSecondMoment_Mito_10_01_256,0.0005521840172144314,Nuclei,Texture
Nuclei_Texture_InfoMeas2_AGP_10_03_256,0.0005519208552050258,Nuclei,Texture
Nuclei_Texture_DifferenceEntropy_ER_3_01_256,0.0005512049893747774,Nuclei,Texture
Nuclei_Intensity_IntegratedIntensity_AGP,0.0005510435957889318,Nuclei,Intensity
Cells_Texture_Correlation_AGP_5_02_256,0.0005506817107542312,Cells,Texture
Cells_Texture_SumAverage_RNA_5_00_256,0.000550334552894388,Cells,Texture
Cytoplasm_Texture_InverseDifferenceMoment_RNA_5_02_256,0.0005487931185039738,Cytoplasm,Texture
Nuclei_Texture_InverseDifferenceMoment_Mito_5_01_256,0.0005487555352218416,Nuclei,Texture
Nuclei_Texture_Contrast_ER_3_03_256,0.0005485155729937625,Nuclei,Texture
Nuclei_Texture_SumAverage_RNA_10_01_256,0.0005484104359272481,Nuclei,Texture
Cells_Texture_InfoMeas2_Mito_3_01_256,0.0005479401031646245,Cells,Texture
Cells_Texture_DifferenceEntropy_DNA_5_00_256,0.0005478523168546546,Cells,Texture
Nuclei_Texture_SumAverage_RNA_5_03_256,0.000547149963940683,Nuclei,Texture
Cytoplasm_Texture_Variance_AGP_3_02_256,0.0005465916083864743,Cytoplasm,Texture
Cytoplasm_Texture_Contrast_AGP_10_02_256,0.000546416732027605,Cytoplasm,Texture
Cells_Texture_Contrast_ER_5_00_256,0.0005461530345486868,Cells,Texture
Cells_Texture_Contrast_ER_3_00_256,0.0005459806840475981,Cells,Texture
Cytoplasm_Texture_SumEntropy_RNA_5_02_256,0.0005455945681933372,Cytoplasm,Texture
Nuclei_Intensity_LowerQuartileIntensity_AGP,0.0005443329497835034,Nuclei,Intensity
Cells_Texture_InfoMeas2_Mito_5_00_256,0.0005442260554952684,Cells,Texture
Cells_Texture_InfoMeas2_RNA_3_01_256,0.0005442049394813304,Cells,Texture
Cells_Texture_Entropy_AGP_3_02_256,0.0005441808210045045,Cells,Texture
Cells_Texture_InverseDifferenceMoment_AGP_3_02_256,0.0005440382138892476,Cells,Texture
Nuclei_Texture_InfoMeas1_RNA_10_03_256,0.0005426477735233805,Nuclei,Texture
Cytoplasm_Texture_DifferenceVariance_RNA_3_00_256,0.0005414535008536144,Cytoplasm,Texture
Nuclei_Texture_SumAverage_RNA_5_02_256,0.0005410632553139294,Nuclei,Texture
Cytoplasm_Texture_SumVariance_Mito_3_02_256,0.0005408344023505509,Cytoplasm,Texture
Cells_Texture_SumVariance_Mito_10_01_256,0.000540442347753794,Cells,Texture
Nuclei_Texture_InfoMeas1_DNA_3_02_256,0.0005404389054716116,Nuclei,Texture
Nuclei_Texture_DifferenceEntropy_RNA_3_01_256,0.0005400118700903736,Nuclei,Texture
Nuclei_Intensity_LowerQuartileIntensity_Mito,0.0005397129211970813,Nuclei,Intensity
Cells_Texture_Variance_AGP_5_03_256,0.0005385955084823633,Cells,Texture
Nuclei_Texture_DifferenceVariance_RNA_3_00_256,0.0005382631901407616,Nuclei,Texture
Cells_Texture_DifferenceVariance_ER_3_03_256,0.0005380980862329514,Cells,Texture
Cells_Texture_AngularSecondMoment_ER_3_02_256,0.0005379809127910968,Cells,Texture
Nuclei_Texture_Contrast_ER_3_00_256,0.0005374089219107451,Nuclei,Texture
Nuclei_Texture_SumEntropy_RNA_3_03_256,0.0005372743553445097,Nuclei,Texture
Cells_Texture_Variance_RNA_3_01_256,0.0005366487472981264,Cells,Texture
Cytoplasm_Texture_SumVariance_AGP_10_01_256,0.0005356920346883141,Cytoplasm,Texture
Cells_Texture_Variance_RNA_10_02_256,0.0005352080608924683,Cells,Texture
Nuclei_Texture_InfoMeas2_Mito_5_02_256,0.0005349173210704196,Nuclei,Texture
Cells_Texture_Variance_RNA_5_00_256,0.0005341313270348889,Cells,Texture
Cells_Texture_InverseDifferenceMoment_RNA_5_02_256,0.0005336867414722032,Cells,Texture
Nuclei_AreaShape_Zernike_5_5,0.0005333447862774067,Nuclei,AreaShape
Cytoplasm_Texture_SumEntropy_Mito_10_01_256,0.0005324811316365542,Cytoplasm,Texture
Cells_Intensity_StdIntensity_RNA,0.0005321897450078593,Cells,Intensity
Cells_Texture_DifferenceVariance_RNA_5_00_256,0.0005321061335540175,Cells,Texture
Cytoplasm_Texture_InfoMeas1_DNA_3_00_256,0.0005317240193679546,Cytoplasm,Texture
Cells_Texture_InfoMeas1_Mito_10_03_256,0.0005314124525882237,Cells,Texture
Nuclei_Texture_Contrast_ER_10_00_256,0.0005310253825830711,Nuclei,Texture
Cells_Texture_Variance_RNA_3_03_256,0.0005309104300951211,Cells,Texture
Nuclei_Texture_SumVariance_DNA_5_00_256,0.0005309001392444251,Nuclei,Texture
Cells_Texture_SumVariance_Mito_3_01_256,0.0005303659226683522,Cells,Texture
Cytoplasm_Intensity_IntegratedIntensity_Mito,0.0005291143002432363,Cytoplasm,Intensity
Cytoplasm_Texture_Correlation_ER_3_01_256,0.0005290797467796438,Cytoplasm,Texture
Nuclei_Location_MaxIntensity_Y_Mito,0.0005289891496927015,Nuclei,Location
Cells_Texture_Variance_ER_5_00_256,0.0005288104042600545,Cells,Texture
Cells_RadialDistribution_MeanFrac_mito_tubeness_8of20,0.0005287139321052742,Cells,RadialDistribution
Cytoplasm_Texture_Variance_AGP_5_00_256,0.0005286869695275088,Cytoplasm,Texture
Nuclei_Texture_AngularSecondMoment_ER_3_01_256,0.0005285444376126439,Nuclei,Texture
Cytoplasm_Texture_Correlation_ER_3_02_256,0.000527910818959104,Cytoplasm,Texture
Cells_Texture_Variance_RNA_5_02_256,0.0005278859165041793,Cells,Texture
Cytoplasm_Texture_InfoMeas2_RNA_10_03_256,0.0005277581070030075,Cytoplasm,Texture
Cytoplasm_Texture_InverseDifferenceMoment_RNA_3_03_256,0.0005274116785299807,Cytoplasm,Texture
Nuclei_AreaShape_MaxFeretDiameter,0.0005267583645114168,Nuclei,AreaShape
Cytoplasm_Texture_SumEntropy_RNA_10_01_256,0.0005261811215976715,Cytoplasm,Texture
Nuclei_Texture_SumVariance_DNA_5_03_256,0.0005250265978540775,Nuclei,Texture
Cytoplasm_Texture_SumVariance_DNA_5_00_256,0.0005240077624609642,Cytoplasm,Texture
Cells_Texture_DifferenceEntropy_Mito_3_02_256,0.0005239794056236795,Cells,Texture
Cells_Texture_DifferenceEntropy_DNA_5_03_256,0.0005237585313917797,Cells,Texture
Cells_Texture_Variance_AGP_5_00_256,0.0005237349825983984,Cells,Texture
Nuclei_Texture_InverseDifferenceMoment_Mito_3_01_256,0.0005234679816957006,Nuclei,Texture
Nuclei_Location_CenterMassIntensity_Y_Mito,0.0005233918766147585,Nuclei,Location
Nuclei_Texture_DifferenceEntropy_Mito_5_01_256,0.0005232948821187376,Nuclei,Texture
Cytoplasm_Texture_Contrast_AGP_3_02_256,0.0005220809781193176,Cytoplasm,Texture
Cytoplasm_Texture_SumEntropy_RNA_3_01_256,0.0005219970775038161,Cytoplasm,Texture
Cells_Texture_Variance_AGP_10_01_256,0.0005212210138389699,Cells,Texture
Cytoplasm_Intensity_IntegratedIntensity_RNA,0.0005208590499950918,Cytoplasm,Intensity
Cytoplasm_RadialDistribution_FracAtD_mito_tubeness_13of20,0.0005207317198125695,Cytoplasm,RadialDistribution
Cytoplasm_Texture_Correlation_ER_3_03_256,0.0005206235740960048,Cytoplasm,Texture
Cytoplasm_Texture_DifferenceEntropy_RNA_5_00_256,0.0005205985488802461,Cytoplasm,Texture
Nuclei_Texture_InfoMeas2_Mito_3_02_256,0.0005204175342026116,Nuclei,Texture
Cytoplasm_Texture_InfoMeas1_DNA_3_02_256,0.0005199262109337205,Cytoplasm,Texture
Cells_Texture_Variance_RNA_10_03_256,0.0005195825483568634,Cells,Texture
Cytoplasm_Texture_InfoMeas2_RNA_5_02_256,0.0005190569288567661,Cytoplasm,Texture
Cytoplasm_Texture_DifferenceVariance_RNA_10_00_256,0.0005185979492340006,Cytoplasm,Texture
Nuclei_Texture_AngularSecondMoment_RNA_10_03_256,0.0005180863067148169,Nuclei,Texture
Cells_Texture_DifferenceVariance_RNA_10_00_256,0.0005178264943684293,Cells,Texture
Nuclei_Intensity_MeanIntensity_RNA,0.0005172830192571252,Nuclei,Intensity
Nuclei_Texture_SumAverage_RNA_10_03_256,0.0005172739180488861,Nuclei,Texture
Cells_Texture_InfoMeas1_ER_3_00_256,0.0005171698986747027,Cells,Texture
Nuclei_Texture_Contrast_DNA_3_00_256,0.0005169017908727775,Nuclei,Texture
Cytoplasm_Texture_InfoMeas2_AGP_10_00_256,0.0005168759205753303,Cytoplasm,Texture
Cells_Texture_SumVariance_RNA_3_00_256,0.0005164707516256125,Cells,Texture
Nuclei_Texture_DifferenceEntropy_RNA_3_02_256,0.0005160475933709157,Nuclei,Texture
Nuclei_Texture_InverseDifferenceMoment_RNA_10_01_256,0.0005159592905946348,Nuclei,Texture
Cytoplasm_Texture_SumVariance_AGP_3_00_256,0.0005157880748551439,Cytoplasm,Texture
Cells_Texture_AngularSecondMoment_ER_5_03_256,0.000515521713722202,Cells,Texture
Cells_Texture_Contrast_Mito_5_00_256,0.0005154210997670816,Cells,Texture
Cells_Texture_Variance_AGP_3_03_256,0.0005148751533313803,Cells,Texture
Cytoplasm_Texture_DifferenceVariance_AGP_5_02_256,0.0005147884973653813,Cytoplasm,Texture
Cells_Texture_Variance_ER_5_03_256,0.0005142967641453261,Cells,Texture
Cells_RadialDistribution_MeanFrac_DNA_4of4,0.0005137460332740115,Cells,RadialDistribution
Nuclei_Intensity_UpperQuartileIntensity_AGP,0.0005129913996773081,Nuclei,Intensity
Cells_Texture_AngularSecondMoment_ER_10_02_256,0.0005129828866425409,Cells,Texture
Cytoplasm_Texture_SumEntropy_RNA_5_01_256,0.0005125402112207667,Cytoplasm,Texture
Nuclei_Texture_DifferenceEntropy_Mito_10_00_256,0.0005124308443425564,Nuclei,Texture
Nuclei_Texture_InfoMeas2_Mito_3_01_256,0.0005116292293886155,Nuclei,Texture
Nuclei_Texture_AngularSecondMoment_ER_3_00_256,0.0005115260154382538,Nuclei,Texture
Cells_Texture_SumVariance_AGP_3_03_256,0.0005113721475790303,Cells,Texture
Cytoplasm_Texture_SumEntropy_Mito_10_03_256,0.0005106198432050795,Cytoplasm,Texture
Cytoplasm_Texture_SumVariance_AGP_3_03_256,0.0005103324437355436,Cytoplasm,Texture
Cells_Texture_DifferenceEntropy_DNA_3_00_256,0.0005097508744672398,Cells,Texture
Cells_AreaShape_Center_Y,0.0005088981022965657,Cells,AreaShape
Nuclei_Texture_SumAverage_RNA_3_01_256,0.0005086921484247244,Nuclei,Texture
Cells_Texture_SumEntropy_RNA_3_01_256,0.0005085115673110912,Cells,Texture
Cells_Texture_SumAverage_RNA_3_01_256,0.0005082485870298115,Cells,Texture
Nuclei_Texture_Contrast_ER_3_02_256,0.0005081546165703393,Nuclei,Texture
Nuclei_Texture_Entropy_Mito_10_00_256,0.0005081060606659906,Nuclei,Texture
Cells_Texture_Variance_ER_10_02_256,0.0005080285252692615,Cells,Texture
Cells_Texture_AngularSecondMoment_ER_5_01_256,0.0005077278140268911,Cells,Texture
Nuclei_Texture_DifferenceEntropy_RNA_5_02_256,0.0005054684163379923,Nuclei,Texture
Cells_Texture_InfoMeas2_Mito_10_01_256,0.0005050432457158292,Cells,Texture
Cytoplasm_Texture_Variance_RNA_5_00_256,0.0005048174960497168,Cytoplasm,Texture
Cells_Texture_AngularSecondMoment_ER_3_03_256,0.0005041906784645026,Cells,Texture
Nuclei_Texture_Variance_DNA_10_02_256,0.0005039323547037254,Nuclei,Texture
Nuclei_RadialDistribution_RadialCV_DNA_3of4,0.0005034523718469635,Nuclei,RadialDistribution
Cytoplasm_Texture_Entropy_RNA_3_00_256,0.0005033722780006299,Cytoplasm,Texture
Cells_AreaShape_BoundingBoxMaximum_Y,0.0005032676979492732,Cells,AreaShape
Cells_Texture_SumVariance_Mito_3_00_256,0.0005029319677674948,Cells,Texture
Cells_Texture_InfoMeas1_AGP_10_00_256,0.0005023653138271454,Cells,Texture
Cells_Texture_DifferenceEntropy_Mito_3_00_256,0.0005022414877193374,Cells,Texture
Cells_Intensity_IntegratedIntensity_Mito,0.0005011663893804196,Cells,Intensity
Cells_Texture_SumVariance_Mito_10_03_256,0.0005010939219963412,Cells,Texture
Nuclei_Intensity_UpperQuartileIntensity_RNA,0.0005010825413267282,Nuclei,Intensity
Nuclei_Texture_Contrast_ER_10_03_256,0.0005010625763887739,Nuclei,Texture
Cytoplasm_Texture_InfoMeas1_AGP_5_02_256,0.0005005960020330999,Cytoplasm,Texture
Cytoplasm_Texture_Entropy_RNA_3_02_256,0.000499291177683777,Cytoplasm,Texture
Cells_Texture_SumVariance_RNA_5_00_256,0.0004992308212838127,Cells,Texture
Cytoplasm_Texture_InverseDifferenceMoment_ER_3_03_256,0.000498863199413628,Cytoplasm,Texture
Cells_Texture_Contrast_Mito_10_03_256,0.0004979576015076808,Cells,Texture
Nuclei_Texture_SumVariance_DNA_5_01_256,0.0004978507124412448,Nuclei,Texture
Cells_Texture_SumVariance_RNA_3_03_256,0.0004977505251554248,Cells,Texture
Cells_Texture_Variance_RNA_3_00_256,0.0004972446528596006,Cells,Texture
Cells_Texture_SumVariance_RNA_5_01_256,0.0004972150949957463,Cells,Texture
Nuclei_Texture_InfoMeas2_ER_10_01_256,0.000496603617081876,Nuclei,Texture
Cytoplasm_Texture_AngularSecondMoment_ER_10_01_256,0.0004961694729432306,Cytoplasm,Texture
Cytoplasm_Texture_DifferenceEntropy_Mito_3_01_256,0.0004960530375787389,Cytoplasm,Texture
Cells_Texture_SumAverage_RNA_3_03_256,0.0004956235431628946,Cells,Texture
Nuclei_Texture_AngularSecondMoment_ER_10_03_256,0.000495613020019456,Nuclei,Texture
Nuclei_Texture_Correlation_RNA_5_03_256,0.0004950267095929511,Nuclei,Texture
Nuclei_AreaShape_Zernike_9_1,0.0004949388929274586,Nuclei,AreaShape
Nuclei_Texture_Variance_ER_5_03_256,0.0004947175681042739,Nuclei,Texture
Cells_Texture_SumVariance_RNA_3_01_256,0.0004946499441107984,Cells,Texture
Cytoplasm_Texture_InfoMeas1_AGP_5_01_256,0.0004945995106286968,Cytoplasm,Texture
Cytoplasm_Intensity_StdIntensityEdge_DNA,0.0004936204723500331,Cytoplasm,Intensity
Cytoplasm_Texture_SumVariance_RNA_10_01_256,0.0004934854767686505,Cytoplasm,Texture
Cells_Texture_SumVariance_RNA_5_03_256,0.0004934657334004962,Cells,Texture
Cytoplasm_Texture_DifferenceEntropy_AGP_10_01_256,0.000491762007327452,Cytoplasm,Texture
Cells_Texture_InfoMeas2_RNA_5_03_256,0.0004916691782117206,Cells,Texture
Nuclei_Texture_Contrast_ER_10_01_256,0.0004907868373538804,Nuclei,Texture
Cells_Texture_Contrast_DNA_3_02_256,0.0004906753242851534,Cells,Texture
Cytoplasm_Texture_InverseDifferenceMoment_RNA_5_01_256,0.0004902974557262496,Cytoplasm,Texture
Cytoplasm_Texture_SumVariance_AGP_5_01_256,0.0004900621021546873,Cytoplasm,Texture
Cells_Texture_DifferenceVariance_ER_3_02_256,0.0004899129226867314,Cells,Texture
Nuclei_Texture_AngularSecondMoment_ER_10_02_256,0.0004893215869092924,Nuclei,Texture
Nuclei_Texture_InfoMeas2_DNA_3_02_256,0.0004893131641879985,Nuclei,Texture
Cells_Texture_DifferenceEntropy_AGP_5_01_256,0.0004887486072285745,Cells,Texture
Nuclei_Texture_Variance_ER_10_02_256,0.00048784909962461953,Nuclei,Texture
Nuclei_Texture_AngularSecondMoment_Mito_3_03_256,0.0004877547723897026,Nuclei,Texture
Cytoplasm_Texture_InfoMeas2_RNA_5_01_256,0.0004874132937727284,Cytoplasm,Texture
Nuclei_Texture_InfoMeas2_ER_10_03_256,0.00048675370598792663,Nuclei,Texture
Cells_Texture_SumAverage_RNA_5_02_256,0.0004863558915375117,Cells,Texture
Cells_Texture_Variance_Mito_10_03_256,0.00048577162029037676,Cells,Texture
Cells_Texture_DifferenceVariance_RNA_3_00_256,0.00048561519996967814,Cells,Texture
Cells_Texture_Variance_RNA_3_02_256,0.0004854939155900086,Cells,Texture
Cytoplasm_Texture_Contrast_AGP_3_03_256,0.0004849443225863784,Cytoplasm,Texture
Cytoplasm_Texture_Contrast_AGP_5_01_256,0.0004844762414904835,Cytoplasm,Texture
Cells_Texture_AngularSecondMoment_ER_3_01_256,0.0004838784621876714,Cells,Texture
Cytoplasm_Texture_Variance_RNA_5_02_256,0.0004837265217689232,Cytoplasm,Texture
Cells_Texture_AngularSecondMoment_ER_5_00_256,0.00048340007569874744,Cells,Texture
Cells_Texture_InverseDifferenceMoment_RNA_3_02_256,0.00048319770007148173,Cells,Texture
Cells_Texture_AngularSecondMoment_ER_5_02_256,0.000483147036871482,Cells,Texture
Cytoplasm_Texture_DifferenceEntropy_RNA_3_02_256,0.00048297095214106124,Cytoplasm,Texture
Cytoplasm_AreaShape_BoundingBoxMaximum_Y,0.00048209131920365117,Cytoplasm,AreaShape
Cytoplasm_Texture_Contrast_AGP_10_03_256,0.00048179447499413594,Cytoplasm,Texture
Nuclei_AreaShape_BoundingBoxMaximum_Y,0.0004816838772356797,Nuclei,AreaShape
Cytoplasm_Texture_SumVariance_Mito_5_02_256,0.00048110499009843417,Cytoplasm,Texture
Cells_RadialDistribution_RadialCV_DNA_4of4,0.00048078333004403765,Cells,RadialDistribution
Cells_Texture_Variance_RNA_10_00_256,0.00048041395285768626,Cells,Texture
Cytoplasm_Texture_InfoMeas2_RNA_5_03_256,0.00048034675588756466,Cytoplasm,Texture
Cells_Texture_Variance_AGP_5_02_256,0.0004801834077235461,Cells,Texture
Nuclei_Texture_InverseDifferenceMoment_Mito_3_03_256,0.00048008971563961365,Nuclei,Texture
Cells_Texture_InfoMeas1_Mito_5_03_256,0.0004788466580274482,Cells,Texture
Nuclei_Texture_SumAverage_RNA_3_02_256,0.0004782949295349681,Nuclei,Texture
Nuclei_Intensity_StdIntensity_Mito,0.00047778349720699353,Nuclei,Intensity
Cells_Texture_InverseDifferenceMoment_RNA_5_00_256,0.00047740332434126944,Cells,Texture
Cells_Texture_SumVariance_AGP_10_03_256,0.0004771811357399461,Cells,Texture
Nuclei_Intensity_MinIntensityEdge_Mito,0.00047637754666668896,Nuclei,Intensity
Cytoplasm_RadialDistribution_FracAtD_ER_4of4,0.0004753719880026048,Cytoplasm,RadialDistribution
Cytoplasm_Intensity_MedianIntensity_Mito,0.0004753419774871353,Cytoplasm,Intensity
Nuclei_Location_MaxIntensity_Y_AGP,0.000473957359281485,Nuclei,Location
Cytoplasm_Texture_DifferenceEntropy_RNA_3_01_256,0.000473374434629607,Cytoplasm,Texture
Cytoplasm_Texture_InverseDifferenceMoment_ER_3_00_256,0.0004729134619524952,Cytoplasm,Texture
Nuclei_Texture_SumVariance_DNA_10_02_256,0.00047245587828001587,Nuclei,Texture
Cytoplasm_Texture_AngularSecondMoment_ER_10_03_256,0.0004719420477860175,Cytoplasm,Texture
Nuclei_Texture_AngularSecondMoment_ER_10_01_256,0.0004719407635327246,Nuclei,Texture
Cells_Texture_SumAverage_Mito_10_01_256,0.00047187021502135656,Cells,Texture
Cytoplasm_Texture_SumVariance_Mito_5_00_256,0.0004715043612761097,Cytoplasm,Texture
Cells_Texture_Variance_AGP_3_00_256,0.0004713915790919186,Cells,Texture
Cells_Texture_SumAverage_RNA_10_02_256,0.0004712905810700363,Cells,Texture
Cells_Texture_DifferenceEntropy_ER_3_03_256,0.00047007829892208974,Cells,Texture
Nuclei_Texture_InfoMeas2_Mito_3_03_256,0.00046966220124626746,Nuclei,Texture
Cells_Texture_Variance_AGP_5_01_256,0.0004686275563861792,Cells,Texture
Cells_Texture_Variance_AGP_3_01_256,0.00046775433822339045,Cells,Texture
Cytoplasm_Texture_Variance_AGP_10_02_256,0.00046714885589218673,Cytoplasm,Texture
Cells_Texture_Correlation_RNA_3_01_256,0.0004660824037581993,Cells,Texture
Nuclei_Location_MaxIntensity_Y_RNA,0.000465833855632809,Nuclei,Location
Cells_Texture_DifferenceEntropy_DNA_5_02_256,0.00046581357352676734,Cells,Texture
Cytoplasm_Texture_InverseDifferenceMoment_ER_3_01_256,0.00046561856554067814,Cytoplasm,Texture
Nuclei_Texture_SumEntropy_RNA_10_03_256,0.00046556995128997056,Nuclei,Texture
Nuclei_Texture_InfoMeas2_RNA_5_03_256,0.00046531756376030637,Nuclei,Texture
Cells_Texture_DifferenceEntropy_AGP_5_00_256,0.0004650039441068137,Cells,Texture
Nuclei_Texture_InfoMeas1_RNA_10_00_256,0.00046490340089543937,Nuclei,Texture
Cells_Texture_InfoMeas2_RNA_10_03_256,0.0004637509164136385,Cells,Texture
Cells_Texture_Variance_RNA_5_03_256,0.0004636774274097531,Cells,Texture
Nuclei_Texture_AngularSecondMoment_ER_3_02_256,0.0004624916411713847,Nuclei,Texture
Nuclei_Texture_AngularSecondMoment_Mito_3_02_256,0.0004622353171903017,Nuclei,Texture
Cytoplasm_Texture_SumVariance_AGP_5_00_256,0.0004621915120644969,Cytoplasm,Texture
Nuclei_Location_CenterMassIntensity_Y_AGP,0.00046202275667702456,Nuclei,Location
Cytoplasm_RadialDistribution_FracAtD_RNA_4of4,0.00046182914242178544,Cytoplasm,RadialDistribution
Cells_Texture_Variance_AGP_3_02_256,0.000460677279718636,Cells,Texture
Cytoplasm_Texture_InverseDifferenceMoment_AGP_3_00_256,0.0004601546789173686,Cytoplasm,Texture
Cells_Texture_DifferenceEntropy_DNA_3_02_256,0.0004592848290407606,Cells,Texture
Nuclei_Texture_Variance_ER_3_01_256,0.0004591327321200619,Nuclei,Texture
Cells_Texture_DifferenceEntropy_DNA_3_01_256,0.00045913212142165453,Cells,Texture
Cells_Texture_DifferenceEntropy_ER_3_00_256,0.00045833464111183275,Cells,Texture
Cells_Texture_DifferenceEntropy_DNA_3_03_256,0.00045784094813695577,Cells,Texture
Cells_Texture_InverseDifferenceMoment_AGP_5_02_256,0.00045728805744667104,Cells,Texture
Cells_Texture_InfoMeas1_ER_3_02_256,0.00045714834700317754,Cells,Texture
Nuclei_Texture_SumEntropy_RNA_3_00_256,0.00045663229864918064,Nuclei,Texture
Cytoplasm_Texture_InverseDifferenceMoment_ER_5_02_256,0.00045522390158501887,Cytoplasm,Texture
Cytoplasm_Texture_Variance_Mito_3_03_256,0.00045505319310125614,Cytoplasm,Texture
Nuclei_Texture_InfoMeas2_ER_5_03_256,0.00045496931140015864,Nuclei,Texture
Nuclei_Location_CenterMassIntensity_Y_DNA,0.00045454360536907194,Nuclei,Location
Cells_Texture_SumAverage_RNA_5_03_256,0.0004543525412762912,Cells,Texture
Cytoplasm_Texture_DifferenceVariance_RNA_5_00_256,0.0004543452432406931,Cytoplasm,Texture
Cells_Granularity_4_DNA,0.00045353407710730867,Cells,Granularity
Cells_Texture_Variance_AGP_10_03_256,0.0004530746447796576,Cells,Texture
Cytoplasm_Texture_SumVariance_AGP_3_02_256,0.0004529199860183196,Cytoplasm,Texture
Nuclei_Texture_InfoMeas1_DNA_5_00_256,0.00045285544617269937,Nuclei,Texture
Nuclei_Texture_SumVariance_ER_3_02_256,0.00045249106210056716,Nuclei,Texture
Cytoplasm_Texture_SumVariance_AGP_10_03_256,0.0004519367054178604,Cytoplasm,Texture
Cells_Texture_DifferenceEntropy_DNA_10_00_256,0.0004512332424000322,Cells,Texture
Cytoplasm_Texture_SumVariance_Mito_3_00_256,0.0004498346764145416,Cytoplasm,Texture
Cells_Texture_SumVariance_RNA_5_02_256,0.0004495305689475312,Cells,Texture
Nuclei_Texture_AngularSecondMoment_ER_10_00_256,0.0004494425485803991,Nuclei,Texture
Cytoplasm_Texture_InverseDifferenceMoment_RNA_3_02_256,0.000448985167483735,Cytoplasm,Texture
Cells_Texture_DifferenceEntropy_DNA_10_01_256,0.000447468075222527,Cells,Texture
Cells_Texture_SumVariance_AGP_3_01_256,0.0004473107192383655,Cells,Texture
Cells_Texture_DifferenceEntropy_RNA_3_00_256,0.00044718221577503365,Cells,Texture
Nuclei_Texture_InfoMeas2_Mito_3_00_256,0.00044696100467652805,Nuclei,Texture
Nuclei_Location_MaxIntensity_Y_ER,0.0004469319447363367,Nuclei,Location
Nuclei_Texture_AngularSecondMoment_ER_5_00_256,0.00044672543978906885,Nuclei,Texture
Cytoplasm_Texture_InfoMeas2_AGP_5_00_256,0.0004463426707103021,Cytoplasm,Texture
Cells_Texture_SumVariance_AGP_10_02_256,0.0004463237810874229,Cells,Texture
Cytoplasm_RadialDistribution_RadialCV_mito_tubeness_16of16,0.00044572508886176366,Cytoplasm,RadialDistribution
Cytoplasm_Texture_SumVariance_AGP_5_03_256,0.00044567548936973774,Cytoplasm,Texture
Nuclei_AreaShape_BoundingBoxMinimum_Y,0.00044543945359432004,Nuclei,AreaShape
Cells_Texture_InverseDifferenceMoment_RNA_3_03_256,0.00044482540903085724,Cells,Texture
